lr-AdamW,step,train/loss,train/loss_a,train/loss_f,train/loss_l,train/loss_ce,train/unscaled/loss_a,train/unscaled/loss_f,train/unscaled/loss_l,train/unscaled/loss_ce,epoch,val/loss,val/loss_a,val/loss_f,val/loss_l,val/loss_ce,val/unscaled/loss_a,val/unscaled/loss_f,val/unscaled/loss_l,val/unscaled/loss_ce,val/best/loss,val/best/loss_a,val/best/loss_f,val/best/loss_l,val/best/loss_ce,val/best/unscaled/loss_a,val/best/unscaled/loss_f,val/best/unscaled/loss_l,val/best/unscaled/loss_ce
0.00029999859753147547,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1549,0.16651953756809235,0.11652688682079315,0.04013512283563614,0.009857526049017906,0.0,1.284708857536316,0.044248975813388824,4.347168922424316,0.0,14,,,,,,,,,,,,,,,,,,
,1589,,,,,,,,,,14,0.15086433291435242,0.09355615079402924,0.04367314651608467,0.01363503560423851,0.0,1.0314565896987915,0.04814964532852173,6.0130510330200195,0.0,0.15248332917690277,0.09507478773593903,0.04405709728598595,0.013351455330848694,0.0,1.0481995344161987,0.048572950065135956,5.887991905212402,0.0
0.00029999839002376144,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1599,0.13009586930274963,0.06716348230838776,0.0498952753841877,0.01303710788488388,0.0,0.7404773831367493,0.055009543895721436,5.749364376068115,0.0,15,,,,,,,,,,,,,,,,,,
0.00029999839002376144,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1649,0.15334726870059967,0.09928738325834274,0.0389992780983448,0.01506060641258955,0.0,1.0946433544158936,0.04299670457839966,6.641727447509766,0.0,15,,,,,,,,,,,,,,,,,,
0.00029999816820528005,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1699,0.20165160298347473,0.11880169808864594,0.051191046833992004,0.03165886178612709,0.0,1.309788703918457,0.056438129395246506,13.961557388305664,0.0,16,,,,,,,,,,,,,,,,,,
0.00029999816820528005,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1749,0.1492324024438858,0.09411869198083878,0.03928123041987419,0.015832480043172836,0.0,1.0376585721969604,0.043307557702064514,6.982123374938965,0.0,16,,,,,,,,,,,,,,,,,,
0.00029999816820528005,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1799,0.16549383103847504,0.08528727293014526,0.06731052696704865,0.01289602741599083,0.0,0.9402921199798584,0.07420986145734787,5.687148094177246,0.0,16,,,,,,,,,,,,,,,,,,
0.0002999979320760532,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1849,0.15323574841022491,0.09607184678316116,0.040672626346349716,0.016491277143359184,0.0,1.0591920614242554,0.044841572642326355,7.272653102874756,0.0,17,,,,,,,,,,,,,,,,,,
0.0002999979320760532,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1899,0.16716943681240082,0.10158374905586243,0.053327541798353195,0.012258144095540047,0.0,1.1199607849121094,0.05879361554980278,5.40584135055542,0.0,17,,,,,,,,,,,,,,,,,,
0.00029999768163610415,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1949,0.15179836750030518,0.07537851482629776,0.06224502623081207,0.01417482178658247,0.0,0.8310480713844299,0.06862514466047287,6.251096248626709,0.0,18,,,,,,,,,,,,,,,,,,
0.00029999768163610415,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1999,0.15912660956382751,0.09613914042711258,0.05096552148461342,0.012021943926811218,0.0,1.0599340200424194,0.056189488619565964,5.301677227020264,0.0,18,,,,,,,,,,,,,,,,,,
0.00029999741688545767,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2049,0.16055546700954437,0.09879010170698166,0.055943749845027924,0.005821615923196077,0.0,1.0891607999801636,0.06167798489332199,2.5673325061798096,0.0,19,,,,,,,,,,,,,,,,,,
0.00029999741688545767,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2099,0.16248738765716553,0.09848181903362274,0.04466244950890541,0.019343115389347076,0.0,1.0857620239257812,0.0492403507232666,8.530313491821289,0.0,19,,,,,,,,,,,,,,,,,,
,2119,,,,,,,,,,19,0.13809475302696228,0.08211798965930939,0.04226536676287651,0.013711388222873211,0.0,0.9053508043289185,0.046597570180892944,6.046722888946533,0.0,0.13641175627708435,0.08112204074859619,0.042062342166900635,0.013227361254394054,0.0,0.894370436668396,0.04637373611330986,5.8332672119140625,0.0
0.0002999971378241399,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2149,0.16156485676765442,0.08865884691476822,0.05631072446703911,0.016595294699072838,0.0,0.9774637818336487,0.062082573771476746,7.3185248374938965,0.0,20,,,,,,,,,,,,,,,,,,
0.0002999971378241399,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2199,0.17207366228103638,0.12088381499052048,0.03843932971358299,0.01275052223354578,0.0,1.3327440023422241,0.042379360646009445,5.622980117797852,0.0,20,,,,,,,,,,,,,,,,,,
0.00029999684445217834,2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2249,0.15728680789470673,0.09326580166816711,0.04651613160967827,0.017504867166280746,0.0,1.0282554626464844,0.05128403753042221,7.719645977020264,0.0,21,,,,,,,,,,,,,,,,,,
0.00029999684445217834,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2299,0.13070037961006165,0.07645902782678604,0.0482122004032135,0.006029156036674976,0.0,0.8429607152938843,0.053153954446315765,2.658857822418213,0.0,21,,,,,,,,,,,,,,,,,,
0.00029999653676960193,2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2349,0.18256472051143646,0.11439626663923264,0.05412816256284714,0.014040286652743816,0.0,1.261218786239624,0.05967630073428154,6.191766262054443,0.0,22,,,,,,,,,,,,,,,,,,
0.00029999653676960193,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2399,0.14276498556137085,0.08871898055076599,0.041419144719839096,0.01262685563415289,0.0,0.9781267046928406,0.04566460847854614,5.568443298339844,0.0,22,,,,,,,,,,,,,,,,,,
0.00029999621477644106,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2449,0.09998669475317001,0.04791732877492905,0.0364428274333477,0.015626542270183563,0.0,0.5282885432243347,0.040178216993808746,6.891305446624756,0.0,23,,,,,,,,,,,,,,,,,,
0.00029999621477644106,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2499,0.1312386840581894,0.08515054732561111,0.03234855830669403,0.013739577494561672,0.0,0.9387847781181335,0.035664286464452744,6.0591535568237305,0.0,23,,,,,,,,,,,,,,,,,,
0.00029999587847272756,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2549,0.17274537682533264,0.11717069149017334,0.042839959263801575,0.012734728865325451,0.0,1.2918068170547485,0.04723105579614639,5.616015434265137,0.0,24,,,,,,,,,,,,,,,,,,
0.00029999587847272756,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2599,0.14435704052448273,0.07366372644901276,0.04997854307293892,0.0207147728651762,0.0,0.812142550945282,0.05510134622454643,9.135214805603027,0.0,24,,,,,,,,,,,,,,,,,,
0.00029999587847272756,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2649,0.1339881718158722,0.08328773826360703,0.03494641184806824,0.015754014253616333,0.0,0.9182472825050354,0.03852842003107071,6.9475202560424805,0.0,24,,,,,,,,,,,,,,,,,,
,2649,,,,,,,,,,24,0.12712590396404266,0.07818771153688431,0.038128823041915894,0.01080937497317791,0.0,0.862019419670105,0.04203702509403229,4.766934871673584,0.0,0.12511186301708221,0.07638741284608841,0.038272373378276825,0.0104520907625556,0.0,0.8421711325645447,0.04219529405236244,4.609372138977051,0.0
0.00029999552785849455,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2699,0.13403642177581787,0.08693470805883408,0.037287626415491104,0.00981407891958952,0.0,0.9584550857543945,0.041109610348939896,4.328008651733398,0.0,25,,,,,,,,,,,,,,,,,,
0.00029999552785849455,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2749,0.17972680926322937,0.11885864287614822,0.045795757323503494,0.015072398819029331,0.0,1.3104164600372314,0.05048982426524162,6.646927833557129,0.0,25,,,,,,,,,,,,,,,,,,
0.00029999516293377666,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2799,0.1557358056306839,0.08894416689872742,0.04875607043504715,0.01803557761013508,0.0,0.9806094169616699,0.0537535697221756,7.9536895751953125,0.0,26,,,,,,,,,,,,,,,,,,
0.00029999516293377666,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2849,0.17583434283733368,0.11360206454992294,0.04619013890624046,0.016042141243815422,0.0,1.2524627447128296,0.0509246289730072,7.074584007263184,0.0,26,,,,,,,,,,,,,,,,,,
0.0002999947836986099,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2899,0.15219970047473907,0.09262532740831375,0.05075295642018318,0.008821412920951843,0.0,1.0211942195892334,0.05595513433218002,3.8902430534362793,0.0,27,,,,,,,,,,,,,,,,,,
0.0002999947836986099,2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2949,0.1500306874513626,0.1130000650882721,0.024233659729361534,0.012796963565051556,0.0,1.2458256483078003,0.02671761065721512,5.643460750579834,0.0,27,,,,,,,,,,,,,,,,,,
0.0002999943901530317,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2999,0.13545343279838562,0.08757284283638,0.03889524191617966,0.008985333144664764,0.0,0.9654905796051025,0.042882006615400314,3.9625320434570312,0.0,28,,,,,,,,,,,,,,,,,,
0.0002999943901530317,3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3049,0.15319155156612396,0.10033923387527466,0.03772899881005287,0.015123317949473858,0.0,1.1062400341033936,0.041596222668886185,6.6693830490112305,0.0,28,,,,,,,,,,,,,,,,,,
0.0002999939822970809,3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3099,0.16813920438289642,0.10640150308609009,0.047244489192962646,0.014493214897811413,0.0,1.1730765104293823,0.052087049931287766,6.391507625579834,0.0,29,,,,,,,,,,,,,,,,,,
0.0002999939822970809,3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3149,0.14226432144641876,0.08649621903896332,0.046588800847530365,0.009179310873150826,0.0,0.9536207914352417,0.05136415362358093,4.048076152801514,0.0,29,,,,,,,,,,,,,,,,,,
,3179,,,,,,,,,,29,0.14229810237884521,0.08988867700099945,0.0416748970746994,0.01073452178388834,0.0,0.9910226464271545,0.04594658315181732,4.733923435211182,0.0,0.12511186301708221,0.07638741284608841,0.038272373378276825,0.0104520907625556,0.0,0.8421711325645447,0.04219529405236244,4.609372138977051,0.0
0.00029999356013079773,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3199,0.13771763443946838,0.08737527579069138,0.031130585819482803,0.01921176351606846,0.0,0.9633123874664307,0.03432147204875946,8.472387313842773,0.0,30,,,,,,,,,,,,,,,,,,
0.00029999356013079773,3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3249,0.14661046862602234,0.0733490064740181,0.06071648746728897,0.012544969096779823,0.0,0.8086727857589722,0.06693992763757706,5.532331466674805,0.0,30,,,,,,,,,,,,,,,,,,
0.00029999312365422393,3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3299,0.11726203560829163,0.07130929827690125,0.033191800117492676,0.012760940007865429,0.0,0.7861849665641785,0.0365939624607563,5.627574443817139,0.0,31,,,,,,,,,,,,,,,,,,
0.00029999312365422393,3349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3349,0.17866136133670807,0.1299438327550888,0.03731825575232506,0.011399275623261929,0.0,1.4326306581497192,0.041143376380205154,5.027080535888672,0.0,31,,,,,,,,,,,,,,,,,,
0.0002999926728674025,3399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3399,0.1359567493200302,0.09246288985013962,0.0304428543895483,0.013051006942987442,0.0,1.019403338432312,0.03356324881315231,5.755494117736816,0.0,32,,,,,,,,,,,,,,,,,,
0.0002999926728674025,3449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3449,0.14234918355941772,0.07649081200361252,0.05411272868514061,0.011745654046535492,0.0,0.8433111906051636,0.059659283608198166,5.17983341217041,0.0,32,,,,,,,,,,,,,,,,,,
0.000299992207770378,3499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3499,0.16651247441768646,0.10600299388170242,0.048444781452417374,0.01206470001488924,0.0,1.1686829328536987,0.053410373628139496,5.32053279876709,0.0,33,,,,,,,,,,,,,,,,,,
0.000299992207770378,3549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3549,0.1732063740491867,0.10457014292478561,0.05053967610001564,0.018096551299095154,0.0,1.1528857946395874,0.05571999400854111,7.980579376220703,0.0,33,,,,,,,,,,,,,,,,,,
0.000299992207770378,3599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3599,0.15392810106277466,0.08797502517700195,0.04878479242324829,0.017168281599879265,0.0,0.9699246287345886,0.053785234689712524,7.571212291717529,0.0,33,,,,,,,,,,,,,,,,,,
0.0002999917283631963,3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3649,0.12857088446617126,0.08117271959781647,0.03473253548145294,0.012665624730288982,0.0,0.8949292302131653,0.038292620331048965,5.585540294647217,0.0,34,,,,,,,,,,,,,,,,,,
0.0002999917283631963,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3699,0.13376566767692566,0.08417005091905594,0.04074109345674515,0.008854517713189125,0.0,0.9279747605323792,0.04491705819964409,3.9048421382904053,0.0,34,,,,,,,,,,,,,,,,,,
,3709,,,,,,,,,,34,0.14396384358406067,0.08588587492704391,0.04771130904555321,0.01036667637526989,0.0,0.946891725063324,0.05260172486305237,4.5717034339904785,0.0,0.12511186301708221,0.07638741284608841,0.038272373378276825,0.010095867328345776,0.0,0.8421711325645447,0.04219529405236244,4.452277183532715,0.0
0.00029999123464590475,3749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3749,0.14670027792453766,0.08298623561859131,0.052294664084911346,0.011419374495744705,0.0,0.9149232506752014,0.05765486881136894,5.035943984985352,0.0,35,,,,,,,,,,,,,,,,,,
0.00029999123464590475,3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3799,0.1155056431889534,0.0539199523627758,0.044571466743946075,0.01701422967016697,0.0,0.5944674611091614,0.049140043556690216,7.503274917602539,0.0,35,,,,,,,,,,,,,,,,,,
0.000299990726618552,3849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3849,0.15547041594982147,0.0899711400270462,0.05483347177505493,0.01066581066697836,0.0,0.9919317960739136,0.060453902930021286,4.703622341156006,0.0,36,,,,,,,,,,,,,,,,,,
0.000299990726618552,3899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3899,0.10724785923957825,0.06483146548271179,0.02948475070297718,0.012931645847856998,0.0,0.7147669196128845,0.03250693902373314,5.702855587005615,0.0,36,,,,,,,,,,,,,,,,,,
0.0002999902042811882,3949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3949,0.15009789168834686,0.09559167921543121,0.03436075896024704,0.020145464688539505,0.0,1.0538982152938843,0.037882737815380096,8.884149551391602,0.0,37,,,,,,,,,,,,,,,,,,
0.0002999902042811882,3999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3999,0.16064944863319397,0.0970548465847969,0.04978977143764496,0.013804826885461807,0.0,1.070029616355896,0.05489322543144226,6.087928771972656,0.0,37,,,,,,,,,,,,,,,,,,
0.000299989667633865,4049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4049,0.19899578392505646,0.1396583765745163,0.05082607641816139,0.008511335588991642,0.0,1.5397335290908813,0.05603574961423874,3.7534987926483154,0.0,38,,,,,,,,,,,,,,,,,,
0.000299989667633865,4099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4099,0.13667899370193481,0.06379725784063339,0.05729765444993973,0.015584076754748821,0.0,0.7033647298812866,0.0631706640124321,6.872577667236328,0.0,38,,,,,,,,,,,,,,,,,,
0.0002999891166766352,4149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4149,0.18487684428691864,0.12705977261066437,0.03886595740914345,0.018951117992401123,0.0,1.4008339643478394,0.042849719524383545,8.357442855834961,0.0,39,,,,,,,,,,,,,,,,,,
0.0002999891166766352,4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4199,0.12191460281610489,0.07360318303108215,0.03553387522697449,0.012777543626725674,0.0,0.8114750385284424,0.0391760990023613,5.634896755218506,0.0,39,,,,,,,,,,,,,,,,,,
,4239,,,,,,,,,,39,0.13087183237075806,0.08086521923542023,0.04021770879626274,0.009788896888494492,0.0,0.8915390968322754,0.04434002563357353,4.316903114318848,0.0,0.12511186301708221,0.07638741284608841,0.038272373378276825,0.009511019103229046,0.0,0.8421711325645447,0.04219529405236244,4.194359302520752,0.0
0.0002999885514095534,4249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4249,0.15142542123794556,0.08460603654384613,0.05753527954220772,0.009284107945859432,0.0,0.9327815175056458,0.06343264877796173,4.094291687011719,0.0,40,,,,,,,,,,,,,,,,,,
0.0002999885514095534,4299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4299,0.14487919211387634,0.09377555549144745,0.043879490345716476,0.007224139291793108,0.0,1.0338754653930664,0.0483771413564682,3.185845375061035,0.0,40,,,,,,,,,,,,,,,,,,
0.00029998797183267514,4349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4349,0.1451154202222824,0.09203370660543442,0.04480605199933052,0.008275652304291725,0.0,1.0146715641021729,0.049398671835660934,3.6495625972747803,0.0,41,,,,,,,,,,,,,,,,,,
0.00029998797183267514,4399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4399,0.13672858476638794,0.07398652285337448,0.05343528836965561,0.009306780062615871,0.0,0.8157013654708862,0.058912407606840134,4.104290008544922,0.0,41,,,,,,,,,,,,,,,,,,
0.00029998797183267514,4449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4449,0.15402497351169586,0.08920322358608246,0.05514799803495407,0.00967375747859478,0.0,0.9834654927253723,0.06080067157745361,4.266127109527588,0.0,41,,,,,,,,,,,,,,,,,,
0.00029998737794605785,4499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4499,0.16677258908748627,0.10134763270616531,0.05276108533143997,0.01266386453062296,0.0,1.117357611656189,0.05816909670829773,5.584764003753662,0.0,42,,,,,,,,,,,,,,,,,,
0.00029998737794605785,4549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
